SMILEScurated,Solubility
ClC(Cl)Cl,-1.417811305
NC1=CC(Cl)=NC(C([O-])=O)=C1Cl,-0.004250052
OCCNC1=CC=C(C=C1[N+]([O-])=O)N(CCO)CCO,-1.795385572
[F-],-1.269901072
CCCCO,-1.737335476
OC1=CC=C(Cl)C=C1Cl,-1.558983084
NC1=CC=C(C=C1S([O-])(=O)=O)N=NC1=CC=C(N=NC2=CC=C(NN=C3C(=O)C4=CC=C(NC(=O)C5=CC=CC=C5)C=C4C=C3S([O-])(=O)=O)C3=CC=C(C=C23)S([O-])(=O)=O)C2=CC=C(C=C12)S([O-])(=O)=O,-2.393595358
COC(=O)C=C(C)C,-1.414000411
COC1=CC(N=NC2=CC(=CC3=CC(=CC([O-])=C23)S([O-])(=O)=O)S([O-])(=O)=O)=C(C)C=C1NN=C1C(=O)C2=C(NC3=NC(NC4=CC=CC=C4)=NC(NC4=CC=C(C=C4)N=NC4=CC=C([O-])C(=C4)C([O-])=O)=N3)C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O,-2.483387966
CC1=CC(=O)N(N1)C1=CC=CC(=C1)S([O-])(=O)=O,-1.771821543
CC(C)=CCOC(C)=O,-1.474321317
CCCCCCCC(=O)N(C)C,-1.600248341
CCCCCC(C)=O,-1.433338371
CCCC(C)C=O,-1.377449362
O=C1OC(=O)C2CCCCC12,-1.564736497
CCC(CO)(COCC=C)COCC=C,-1.718248447
CCCC[NH2+]CCCC,-1.503965448
CC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,-1.875569091
CC1CO1,0.838033384
CCCC[NH+](CCO)CCCC,-1.636738571
CN(C)C(=S)SCCCS([O-])(=O)=O,0.1779036
COC1=CC=C(C=C1NN=C1C(=O)C2=C(N)C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS([O-])(=O)=O)=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S(=O)(=O)CCOS([O-])(=O)=O,-0.416104482
CC1=CC=C(C=C1N)C(N)=O,-0.57673192
OCC1=CN=CS1,0.525735536
CC(=O)N1CC(O)CC1C([O-])=O,0.344992722
[O-]S(=O)(=O)OCCS(=O)(=O)C1=CC2=CC=C(NN=C3C(=O)C4=C(NC(=O)C5=CC=CC=C5)C=C(C=C4C=C3S([O-])(=O)=O)S([O-])(=O)=O)C(=C2C=C1)S([O-])(=O)=O,-0.389314941
CNC1=CC=C(C=CC2=CC=C(NC3=NC(NC4=CC=C(C=C4)S([O-])(=O)=O)=NC(=N3)N3CCOCC3)C=C2S([O-])(=O)=O)C(=C1)S([O-])(=O)=O,-0.48433581
C[S+](C)(C)=O,-0.756884432
CC1=CC=C(N)C=C1N,-0.507184532
CC1=CC(N)=CC=C1N,-0.507184532
[O-]S([O-])(=O)=O,0.12713323
CN(C)C([S-])=S,0.416892192
CC([O-])=O.CCN(CC)C1=CC=C(C=C1)[C+](C1=CC=C(C=C1)N(CC)CC)C1=CC=C(C=C1)N(CC)CC,-0.139560898
[Cl-],0.842254104
[NH-]C1=CN(N=[O+]1)N1CCOCC1,0.147198317
CCCCOC(=O)C=CC([O-])=O,-0.667780979
CC1=CC=C(NCCO)C=C1O,-0.655055328
COC1=CC(=C(C)C=C1N=NC1C(C)=NN(C1=O)C1=CC=C(C=C1)S([O-])(=O)=O)S(=O)(=O)CCOS([O-])(=O)=O,-0.239003926
OC1C[NH2+]C(C1)C([O-])=O,0.439922115
CC1=CC=C(C=C1N)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O,-0.949277587
CCOC(=O)C(C)C=C,-1.576310856
CNC(=S)NN,-0.465572855
[K+],0.67777488
[O-]S(=O)(=O)C1=CC2=CC=CC=C2C=C1,0.230443278
COC(=O)CC(=C)C(=O)OC,-0.653770318
OCCOCCOC1=CC=CC=C1,-0.716525615
CC(CCCC(C)(C)O)CC=O,-0.692136567
CCC[NH2+]CCC,-0.461082427
NC1=CC=CC=C1,-0.425016895
[O-]C(=O)C1=CC(=CC(=C1)C([O-])=O)S([O-])(=O)=O,0.109395948
[O-]S(=O)(=O)C1=CC2=C(C(NC3=NC(NC4=CC=C(NC5=NC(NC6=C7C(=CC(=C6)S([O-])(=O)=O)C=C(C(=NNC6=CC=CC=C6S([O-])(=O)=O)C7=O)S([O-])(=O)=O)=NC(Cl)=N5)C=C4)=NC(Cl)=N3)=C1)C(=O)C(=NNC1=CC=CC=C1S([O-])(=O)=O)C(=C2)S([O-])(=O)=O,-0.630380903
C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,-0.018923033
C[N+]1=CC=CC=C1,0.420182889
NC(=O)NC1=CC(NC2=NC(F)=NC(NCCOCCS(=O)(=O)C=C)=N2)=CC=C1N=NC1=CC2=C(C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,-0.414559724
CCC1=NC=CN=C1C,0.444510788
NO,0.689550356
C=CC(=O)NCNC(=O)C=C,-0.655242676
OCC(O)C(O)C(O)C(=O)C([O-])=O,0.237320765
C[N+]1([O-])CCOCC1,0.456309929
[NH3+]CCO.[NH3+]CCO.[NH3+]CCO.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-0.050160116
[NH3+]CCNCCS([O-])(=O)=O,0.244535954
CC1=CC(N=NC2=CC=C(NC3=NC(N)=NC(Cl)=N3)C3=C(C=CC=C23)S([O-])(=O)=O)=C(C)C=C1N=NC1=CC(=CC=C1S([O-])(=O)=O)S([O-])(=O)=O,-0.386945691
[O-]S(=O)(=O)CCCOC(=O)C=C,1.156268325
CC1=C(NC2=NC(Cl)=NC(NC3=CC=CC(=C3)S([O-])(=O)=O)=N2)C(C)=C(C(C)=C1NC1=CC(=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O)S([O-])(=O)=O)S([O-])(=O)=O,-0.424427985
CC1=C(NC2=NC(Cl)=NC(NC3=CC=CC=C3S([O-])(=O)=O)=N2)C(C)=C(C(C)=C1NC1=CC(=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O)S([O-])(=O)=O)S([O-])(=O)=O,-0.424427985
NC1=CC=C(F)C=C1,-0.527274385
[O-]S(=O)(=O)C1=CC(NC2=NC(=NC(NC3=CC(=C(C=CC4=C(C=C(NC5=NC(NC6=C7C(=O)C(=NNC8=CC=CC=C8)C(=CC7=CC(=C6)S([O-])(=O)=O)S([O-])(=O)=O)=NC(=N5)N5CCOCC5)C=C4)S([O-])(=O)=O)C=C3)S([O-])(=O)=O)=N2)N2CCOCC2)=C2C(=O)C(=NNC3=CC=CC=C3)C(=CC2=C1)S([O-])(=O)=O,-1.144796153
CC(=O)C1CCOC1=O,0.397509321
COC(=O)C1=CC(=CC(=C1)C(=O)OC)S([O-])(=O)=O,-0.966481992
[Cl-],0.734326761
[O-]C(=O)CCCC([O-])=O,0.342754077
CC1OC(C)=C(O)C1=O,0.390669896
COC1=CC([O-])=C(C=C1S([O-])(=O)=O)C(=O)C1=CC=CC=C1,-0.022384851
CC(C)C(O)C(C)(C)CO,-0.666725926
CCCCC(CC)COC(=O)C(C)O,-2.67352571
O=C1CCCC1,0.553677557
C[NH2+]C,1.565718592
[Mn],-4.159911756
COC=O,0.698593779
OC1=CC(=C2C=CC3=C4C(C=CC1=C24)=C(C=C3S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,-0.242535631
CC1C=CCC2C1C(=O)OC2=O,-0.736268462
CC(C)NC(=O)C(C)=C,-0.620142884
OCCNC1=NC(NC2=CC=CC=C2)=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NCCO)=NC(NC5=CC=CC=C5)=N4)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=N1,-1.4592144
CCOCCOC(C)(C)C,-0.687915225
COC(C)CCOC(C)=O,-0.687784528
CCCCCCCCCCCCCCCOS([O-])(=O)=O,-1.042005529
NC(=[NH2+])S([O-])=O,-0.556792816
CC(C)C(=O)OOC(C)(C)C,-1.607002567
COC(CC1=CC=CC=C1)OC,-1.629618671
NC1=NC(N)=[NH+]C(N)=N1,-1.759410193
C1C2COCOC2C2=CC=CC=C12,-1.656093273
COC1=CC(CC(=C(C)O)C(C)=O)=CC=C1O,-1.786365949
OCC1[NH2+]CC(O)C(O)C1O,0.404352043
CCOC(=O)C(Cl)C(=O)OCC,-1.720972355
NC1=CC=C2C=C(C=C([O-])C2=C1N=NC1=CC=CC=C1C(F)(F)F)S([O-])(=O)=O,-2.068630062
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-1.900555252
CC1CC(CC2CCC([NH3+])C(C)C2)CCC1[NH3+],-1.821038361
CC1=CC=C(C)C(O)=C1,-1.537582757
NC1=C2N=CN(C3OC(COP([O-])([O-])=O)C(O)C3O)C2=NC=N1,-1.995302619
ClCC(Cl)Cl,-1.581104063
CC1=CC(O)=C(C)C(C)=C1O,-1.638326634
NC1=CC=C(C=C1)S(=O)(=O)CCOS([O-])(=O)=O,-1.90511867
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,-1.852601969
COC(=O)C1=NC=CN=C1N,-1.642266052
NC1=NC(N)=[NH+]C(N)=N1,-1.559215049
NC(N)=N[N+]([O-])=O,-1.485842464
NC1=CC=CC=C1C(F)(F)F,-1.675686709
CC(=O)N1CCN(CC1)C1=CC=C(O)C=C1,-1.817914488
C(OC1=CC=C(C=C1)N(CC1CO1)CC1CO1)C1CO1,-1.919234725
N[NH+]=C(N)N,-1.615379285
C[NH2+]CC1=CC=CC2=CC=CC=C12,-1.715098888
COC1=CC=CC=C1NC(=O)CC(C)=O,-1.805905521
CC(C)OC(C)C,-1.516592758
CC(C)Br,-1.598518701
CC1=CC=C(C=C1)S(N)(=O)=O,-1.742195335
CCSCC,-1.468024827
CC(C)=CCCC(C)=O,-1.621048971
CCCCOCCOCCOCCCC,-1.862006084
CC1CCC(C(O)C1)C(C)=C,-1.711112365
COC1=CC=C(C)C=C1N,-1.660175876
[O-]C(=O)C1=CC(C([O-])=O)=C(C=C1C([O-])=O)C([O-])=O,-2.125310985
NC1=CC=C(Cl)C=C1,-1.628640918
CCC(C)CC(=O)CC,-1.630817582
CC(O)=CC(C)=O,-2.033837746
FC(F)Cl,-1.459734159
CC1=NN(C(O)C1N=NC1=C(C2=CC=CC(=C2C=C1)S([O-])(=O)=O)S([O-])(=O)=O)C1=CC=C(C=C1)S(=O)(=O)CCOS([O-])(=O)=O,-0.392839827
OCC#CCO,1.536339003
CCN(C1=CC=CC=C1)C1=NC(Cl)=NC(NC2=CC(=CC3=C2C(=O)C(=NNC2=C(C4=CC=CC=C4C=C2)S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)S([O-])(=O)=O)=N1,-0.459235549
OC1=CC=C(C=C1NN=C1C=CC2=C(O)C=CC=C2C1=O)S([O-])(=O)=O,-0.901196004
[O-]C(=O)CCC(N(CC([O-])=O)CC([O-])=O)C([O-])=O,0.043603804
CC(=C)OC(C)=O,-0.527751378
O=C1OC(=O)C2CC=CCC12,-0.713921772
CC1=CC(C)=NN1,-0.520474498
[K+].[K+].CCCCCCCCCCCC(=O)NCC([O-])=O.CCCCCCCCCCCCCC(=O)NCC([O-])=O,-0.3429717
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2=O,-3.732719889
[NH3+]C(COP([O-])([O-])=O)C([O-])=O,-0.814940872
CCCCC(CC)CCCCCC1=CC=C(C=C1)S([O-])(=O)=O,-0.096905651
OCCN(CCO)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC(=CC=C5S([O-])(=O)=O)S([O-])(=O)=O)=NC(=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC(=CC=C2S([O-])(=O)=O)S([O-])(=O)=O)=N1,-0.6924056
OC([O-])=O,0.930068755
CC(C)(C)C([O-])=O,-0.563561886
CC1(C)CC(O)CC(C)(C)[NH+]1CCO,-0.859820553
CC[NH+](CC)CC#C,-0.602013123
OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-0.954573972
OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-1.3025955
[Ba++],0.041892815
OCC(Br)(CO)[N+]([O-])=O,0.127130857
[Cu+],-4.204573041
CC1=[NH+]C=CN1,0.512136366
[O-]P1(=O)OP([O-])(=O)OP([O-])(=O)O1,-0.062309467
O=[Se]=O,1.364774503
C1CCOCOC1,0.41078966
NC1=NC(Cl)=NC(NC2=CC=C(C(NN=C3C(=O)C4=C(N)C(N=NC5=CC(=CC=C5S([O-])(=O)=O)S([O-])(=O)=O)=C(C=C4C=C3S([O-])(=O)=O)S([O-])(=O)=O)=C2)S([O-])(=O)=O)=N1,-0.590800584
CC(C)=CC(C)=O,-0.560826234
OC1=CC=C(Cl)C=C1NN=C1C(=O)C2=C(O)C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O,-1.289808658
CCOC(=O)C1=CC=CC=C1C1=C2C=CC(=CC2=[O+]C2=CC(=CC=C12)N(CC)CC)N(CC)CC,-1.280189706
OC1=CC=C(Cl)C=C1,-0.687659717
CC(=C)C#N,-0.406708517
CC1=CC=CC=C1O,-0.619013017
[O-]S([O-])(=O)=O,0.392124281
CC(=C)C(=O)OCC[N+](C)(C)CCCS([O-])(=O)=O,0.96273997
CN(CCS([O-])(=O)=O)C1=CC=C(C=C(C#N)C(=O)NC2=CC=C(C=C2)C2=NC3=CC=C(C)C(=C3S2)S([O-])(=O)=O)C=C1,-0.415949942
OCCOC1=CC=CC=C1,-0.742461176
[O-]C(=O)C([O-])=O,-0.70969048
CC(=O)NC1=CC=C2C(=O)C(=NNC3=CC=C(C=C3)S(=O)(=O)CCOS([O-])(=O)=O)C(=CC2=C1)S([O-])(=O)=O,-0.39639349
CC(=O)NNC(C)=O,0.328668176
CCOC(=O)C(C)C1CCCCC1,-3.327456749
[O-]C(=O)C1CCC(=O)N1,0.165147848
CC1=CC(=CC(OC2=CC(=CC(C)=C2)S([O-])(=O)=O)=C1)S([O-])(=O)=O,-0.220796195
C[NH+](C)CCOC(=O)C=C,0.224310685
CC1COC(=O)O1,0.371232292
COC1=CC=C(CO)C=C1,-0.744727146
NC1=CC=CC=C1,-2.004092218
OC1(CCCCC1)C#C,-0.704896063
[O-]C(=O)C1=CC=C2C(=O)OC(=O)C2=C1,-0.896196315
[Cs],0.255764198
CC(C)(CO)COC(=O)C(C)(C)CO,0.068201817
NC1=NC(Cl)=NC(NC2=CC(=CC3=CC(=C(N=NC4=C([O-])C5=C(C=CC=C5C(=C4)S([O-])(=O)=O)S([O-])(=O)=O)C(O)=C23)S([O-])(=O)=O)S([O-])(=O)=O)=N1,-0.590781442
NNC(=O)NN,0.414558554
CCCC(C)O,-0.254140825
CC(=O)C1=C(O)C=C(C)OC1=O,0.084561332
CC1=CC=CC(O)=C1,-0.662918503
CS,-0.314879436
CCCC1CO1,-0.57344678
O[B-](O)(F)F,-0.724347118
CC(=O)NC1=CC=C(N=NC2=C3C([O-])=CC(=CC3=CC=C2N)S([O-])(=O)=O)C(=C1)C(F)(F)F,-1.328818198
N[C+](N)N.[O-]C(=O)C1=CC=CC=C1,0.005016256
OB(O)O,-0.42018642
[O-]C(=O)COC1=CC=CC=C1,0.108595705
CCN(CC)C1=CC=C(C=C1)[C+](C1=CC=C(C=C1)N(CC)CC)C1=CC=C(C=C1S([O-])(=O)=O)S([O-])(=O)=O,-0.406689269
OC1=CC=CC=C1Cl,-0.753839202
ClC1=CC=C(Br)C=C1Cl,-1.01149355
CCCC[NH+](C)C,-0.667032464
[O-]C1=C2C=C(NC(=O)NC3=CC=C4C(=C3)C=C(C(=NNC3=CC5=C(C=CC=C5C=C3)S([O-])(=O)=O)C4=O)S([O-])(=O)=O)C=CC2=C(C(=C1)N=NC1=CC2=CC=CC(=C2C=C1)S([O-])(=O)=O)S([O-])(=O)=O,-0.687217137
[NH3+]CC1(CC([O-])=O)CCCCC1,0.019021146
NC(N)=[NH2+],1.352285044
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,-0.0337559
NC1=CC=C(C=C1)S([O-])(=O)=O,0.037955415
C1OCOCO1,0.371717126
OP([O-])([O-])=O,0.14554717
[O-]S([O-])(=O)=O,0.070295432
O[Si]([O-])=O,0.235635255
[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,-1.174231848
COC1=CC(=CC=C1NC1=NC(=NC(NC2=CC=C(C=C2OC)N=NC2=CC=CC(=C2)S([O-])(=O)=O)=N1)N(CCO)CCO)N=NC1=CC=CC(=C1)S([O-])(=O)=O,-1.600815525
CCC(CO)(CO)COCC(CC)(CO)CO,-1.076302279
COC(=O)CCS,-0.757587608
CC1=CC=C(C=C1[N+]([O-])=O)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O,-1.232035998
CC1=C(CO)NC=N1,0.268333767
OP([O-])([O-])=O,0.184256269
C=CC=O,0.569379255
[O-]S([O-])(=O)=O,-0.291816974
[Mo],-0.766472623
[O-][Cl](=O)(=O)=O,0.243662836
OC1=C(C=C(C=C1NNC(=NNC1=CC=C(C=C1C([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1)S([O-])(=O)=O)N=C1N=C(Cl)[N-]C(N=C2C=C(C(C=C2S([O-])(=O)=O)=NC2=NC(Cl)=NC(NC3=CC=CC(=C3)S([O-])(=O)=O)=N2)S([O-])(=O)=O)=N1,-0.825411234
CC(=C)C(N)=O,0.37539119
CCN(CC)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC(=CC=C5S([O-])(=O)=O)S([O-])(=O)=O)=NC(=N4)N(CC)CC)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC(=CC=C2S([O-])(=O)=O)S([O-])(=O)=O)=N1,-0.812249023
C[NH2+]C(C)C(O)C1=CC=CC=C1,-0.003669443
[O-][N+](=O)C1=CC=CC(=C1)S([O-])(=O)=O,-0.051455458
CC1(C)CC(=O)CC(=C)C1=O,-0.87790415
OCCOCC#CCOCCO,0.758961822
[O-]C(=O)C1=CC(=CC(=C1[O-])[N+]([O-])=O)[N+]([O-])=O,-1.057125752
OCCC1=CC=CC=C1,-0.785923914
CC(=O)OC=C,-0.633922712
OC1=CC=CC=C1C#N,-0.774965627
NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(Br)C=C1S([O-])(=O)=O,-1.305537302
C[Si](C)C,-0.563427685
O=C1OC(=O)C2=CC=CC=C12,-1.405240463
[Na+].[Na+].[Fe].NC1=CC=C(C=C1)[N+]([O-])=O.NC1=CC=CC(=C1)S([O-])(=O)=O.NC1=CC=C(NC2=CC=CC=C2)C(=C1)S([O-])(=O)=O.[O-]C1=CC(=O)C=CC1=NNC1=CC(=CC(=C1[O-])[N+]([O-])=O)[N+]([O-])=O,-2.526815423
[O-]C(=O)C1=CC=CC=C1,-1.619929844
[O-]C1=CC(=O)NC=N1,-1.587161122
O=COCC1=CC=CC=C1,-1.673119803
CCCCOCC,-1.54996066
CCOC(=O)C(=N[N-]C1=CC=C(C=C1)[N+]([O-])=O)C(=O)C1=NN2C(S1)=NC(=O)C1=CC=CC=C21,-2.2216331
CC1=CC=CC=C1NC(=[NH2+])[NH+]=C(N)N,-1.842241499
CC(C)(O)C1CCC(C)(O1)C=C,-1.799728458
CC(=O)CC(=O)NC1=CC=CC=C1C,-1.850192261
CC(C)C(NC(N)=O)NC(N)=O,-1.809694359
FC(F)CCl,-0.922963209
CC(C)(O)C1=CC(=CC=C1)C(C)(C)O,-1.863533046
CCC1=CC=CC(C)=C1N,-1.706127176
[O-]S([O-])(=O)=O,-1.715687645
COC1=CC=C(NC(=O)CC(C)=O)C=C1,-1.901477183
CC1OCC(O1)C1=CC=CC=C1,-1.805450609
CCCC1CC(C)=CC(=O)C1,-1.772587094
CC(=O)OC1=CC=C(C=C1)C#N,-1.799017293
[O-]C(=O)CCC(N1C(=O)C2=CC=CC=C2C1=O)C([O-])=O,-1.446331686
CC(C)C1CCC(C)=CC1,-5.495255436
ClC(Cl)=C,-1.588580927
CC(C)C1CCC(C)=CC1=O,-1.78824369
CC1(C)SC2C([NH3+])C(=O)N2C1C([O-])=O,-1.944045108
CCCCCCCC[NH+](C)C,-5.465370193
[S-]C1=CC=CC=C1Cl,-1.780035133
NC1=NC=CN=C1C([O-])=O,-1.763159597
C[NH+](C)CC1=CC=CC=C1Cl,-1.849355422
CCOP([O-])(=O)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,-2.46167357
C=CCOC(=O)OCCOCCOC(=O)OCC=C,-2.06526472
OCCCCCCC=C,-1.744232864
ClS(=O)(=O)C1=CC=CC=C1,-1.88532188
CC(C)C1CCC(C)CC1OCC(O)CO,-2.006358589
COC1=CC=C(C=O)C=C1O,-1.826243245
CC1=CC=C(C=O)C=C1,-1.723701533
NC1=CC=C(O)C=C1[N+]([O-])=O,-1.833764651
[O-]C1=CC=CC=C1[N+]([O-])=O,-1.802914236
CC1CC(C)=CC(C)C1C=O,-1.844063724
CCCCCC1CCC(=O)O1,-1.85529404
CC(=O)COC1=C(C)C=CC=C1C,-1.918544784
COC1=CC=C(OC)C(N)=C1,-1.858869039
CC(=O)CC(=O)NC1=CC=C(C)C=C1C,-1.990078682
COC1=CC=C(C)C=C1NC(C)=O,-1.931164755
CC1=CC(=O)N(N1)C1=CC=CC=C1,-1.925085284
CCCCCCC=O,-1.750124429
CC(C)(C)OC(=O)C=C,-1.804593715
CC(O)C(=O)N(C)C,1.630235126
[NH4+].OCC([O-])=O,1.700915909
[O-]C(=O)C1=CC=CC2=CC=CC(C3=CC=CC4=CC=CC(C([O-])=O)=C34)=C12,-2.233440337
CC(C)COC(=O)C=C,-1.806759777
CC(CC=O)C1=CC=CC=C1,-1.86983286
CC1=CC(O)=CC=C1N,-1.789422053
COC(=O)C(=O)C1=CC=CC=C1,-1.914237348
NC1=CC2=CC(=C(N=NC3=CC=C(C=C3)N=NC3=CC=C(C=C3)S([O-])(=O)=O)C(O)=C2C=C1)S([O-])(=O)=O,-0.460354084
COC1=CC(C[NH3+])=CC=C1O,0.018846252
CC1=NN(C(=O)C1N=NC1=CC(NC(=O)C(Br)=C)=CC=C1S([O-])(=O)=O)C1=CC(Cl)=C(C=C1Cl)S([O-])(=O)=O,-0.550169975
[O-]S(=O)(=O)C1=CC=C(NC2=NC(NCCNC3=C(C4=C(C=C3)N=C3C(Cl)=C5OC6=C(C(NCCNC7=NC(NC8=CC=C(C=C8S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N7)=CC=C6N=C5C(Cl)=C3O4)S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N2)C(=C1)S([O-])(=O)=O,-0.879554019
OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0.862920127
CC1=C(O)C=CC=C1O,0.192772727
CC(C)(O)C=C,0.351057238
[O-]C(=O)CCCCC([O-])=O,0.084622153
[O-]C(=O)CCCCCCCCC([O-])=O,-0.047347893
[O-]C(=O)CCCCCCCC([O-])=O,-0.017921985
NC1=CC2=CC(=C(N=NC3=CC=C(C=C3)N=NC3=CC=C(C=C3)S([O-])(=O)=O)C(O)=C2C=C1)S([O-])(=O)=O,-0.635904616
[O-]S(=O)(=O)OCCS(=O)(=O)C1=CC=C(NN=C2C(=O)C3=CC=C(NC4=NC(Cl)=NC(Cl)=N4)C=C3C=C2S([O-])(=O)=O)C=C1,-1.578382357
CC[NH+](CC)CCCNC1=NC(NC2=CC3=CC(=C(N=NC4=CC=C5NC(=O)NC5=C4)C(O)=C3C=C2)S([O-])(=O)=O)=NC(NCCC[NH+](CC)CC)=[NH+]1,-0.64043406
[O-]S([O-])(=O)=O,-0.057823856
COC1=CC(NC2=C(C=NC3=CC(OCCCN4CC[NH+](C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl,-4.879551326
CC=NO,0.495819462
[Br-],1.32370627
CCC(OCCCOC)OC(C)=O,-0.016848465
[O-]S(=O)S([O-])=O,0.018292129
CC=CC=O,0.412016319
CC1OC1C,0.397295078
CCCCCCCCCOS([O-])(=O)=O,-0.13619896
CCNC1=CC2=[O+]C3=CC(NCC)=C(C)C=C3C(C3=CC=CC=C3C(=O)OC)=C2C=C1C,-1.390984611
CCOC1=CC=C(N)C=C1,-0.860835326
ClC1=CC=CC=C1C(=O)CC#N,-2.175139595
CC(=O)CC(=O)OCCOC(=O)C(C)=C,-1.063682205
O=C1OCC2=CC=CC=C12,-0.862721053
CC1=NN(C(=[NH2+])C1)C1=CC=CC(=C1)S([O-])(=O)=O,-1.138788219
O=C1CCN(CC2=CC=CC=C2)CC1,-1.016982858
COC(=O)C=C(C)N,-0.805923544
O=[Si]=O,-0.856665127
NC1=CC=C(C=C1)N(CCO)CCO,-0.218413053
[Zn++],-0.289761762
[SH-],0.352490659
CC([O-])=O,0.00053768
OC(C(F)(F)F)C(F)(F)F,0.020110333
[O-]C(=O)C1=CC(CCC1=O)([N-]C1=NC([N-]C2(CCC(=O)C(=C2)C([O-])=O)S([O-])(=O)=O)=[NH+]C([N-]C2(CCC(=O)C(=C2)C([O-])=O)S([O-])(=O)=O)=[NH+]1)S([O-])(=O)=O,-0.689646011
[O-]C=O,0.121211094
CC(=O)OCCOC(C)=O,0.068474963
NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(NC2=CC=C(C=C2)S(=O)(=O)CCOS([O-])(=O)=O)C=C1S([O-])(=O)=O,-0.563962397
O.O.O.[As+3].[As+3],-1.045896296
[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,-1.504668533
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,-1.17979792
CCCCOP([O-])(=O)OCCCC,-1.087251192
COC=C,-0.531030497
CCOCCOC(=O)C(C)=C,-0.96747386
CCOC(=O)C(Cl)C(C)=O,-0.985949247
CCN1C([O-])=C(C(N)=O)C(C)=C(N=NC2=CC(NC3=NC(Cl)=NC(NC4=CC=C(C(NC5=NC(N)=NC(Cl)=N5)=C4)S([O-])(=O)=O)=N3)=C(C=C2S([O-])(=O)=O)S([O-])(=O)=O)C1=O,-0.759001213
CC[NH+](CC)CC(C)O,0.102111364
CC(N)=S,0.336339534
COCC(C)OC(C)=O,0.083023239
COC1=CC(=C(C)C=C1NC(=O)C(=N[N-]C1=CC=C(C=C1)C1=NC2=CC=C(C)C(=C2S1)S([O-])(=O)=O)C(C)=O)S([O-])(=O)=O,-0.623062478
CCCCOCCOCCOCOCCOCCOCCCC,-1.301635776
CC1OC(=O)C(C)OC1=O,-0.936025863
ClCBr,-0.889164102
NC(=O)C1=CC=CC=C1N,-0.913922317
CCC=CCCO,-0.785854804
COC1CCC=CO1,-0.853333105
CC1=NC=C(CO)C(CO)=C1O,-0.111712583
OC([O-])=O,-0.309433822
CCCCCCCCCC1=CC=C(OCCOCCO)C=C1,-0.304510239
NC(N)=[NH2+],1.106488088
CCCCCCCCCCCCOS([O-])(=O)=O,-0.283881408
CC(C)C(N1CCCNC1=O)C([O-])=O,-1.102861926
CC(=O)OC(C=C)C#N,-0.898693945
CC1CCCCC1O,-0.864495868
CC(O)COC1=CC=CC=C1,-1.003417731
CN(CC([O-])=O)C(N)=[NH2+],-0.938741673
CC1=CC=CC=C1N,-0.853925235
CCCCC(CC)COCCC[NH3+],-1.096509119
CC(C)CC=O,-0.759083357
[NH3+]C(CC1=CN=CN1)C([O-])=O,-0.107649886
OP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O,-0.395423212
OCC(O)C1OC(=O)C(O)=C1[O-],-0.132544773
