SMILES,LogS
[C]C([C])([C])C(O)C(Cc1ccc(Cl)cc1)n1cncn1,-3.98855
[C]CCSP(=O)(OC[C])Oc1cnn(-c2ccc(Cl)cc2)c1,-4.0388
[N]N=c1nc[n-]c2nccnc12,-1.8632
[C]Cc1cnc(C2=NC([C])(C([C])[C])C(=O)N2)c(C(=O)[O-])c1,-2.3153
[C]CCCCCCCCCNC(=O)c1cccnc1,-3.0765
[C]Oc1nc([C])nc(NC(=O)[N-]S(=O)(=O)c2ccccc2OCCCl)n1,-4.0989
[N]c1ncc2ncn(COCCO)c2n1,-1.0775
O=C([O-])c1cc(=O)nc(-c2ccccc2)[n-]1,-2.211
[C]COCCOC(=O)C([C])Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,-5.8739
[C]C(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-4.5922
[C]Oc1cccc(N([C])C(=S)Oc2cccc(C([C])([C])[C])c2)n1,-6.014
[C]C(=NNc1nc([C])cc([C])n1)c1ccccc1[C],-3.1959
[C]c1cnc2c(C(=O)[O-])c(Cl)ccc2c1,-2.9973
COCCOc1ccccc1S(=O)(=O)N=C([O-])N=c1nc(OC)[n-]c(OC)n1,-3.5372
[C]COP(=S)(Oc1cnc(C([C])([C])[C])nc1)OC([C])[C],-4.7626
[C]SC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)S[C])c1CC([C])[C],-5.4575
[C]c1ncnc2c(O)cccc12,-2.6025
CCC(C)(C)C1CCC(N=O)C(N=O)C1,-3.9652
[C]OC(=O)c1c(Cl)nn([C])c1S(=O)(=O)[N-]C(=O)Nc1nc(O[C])cc(O[C])n1,-4.4642
[C]CC(C(=O)OCCCC=C)N(Cc1ccco1)C(=O)n1ccnc1,-2.8919
[C]Cc1nc2ncnc(O)c2nc1C[C],-1.9122
CCOCCc1ccc(OCCN=c2[n-]cnc(CC)c2Cl)c(C)c1C,-5.2409
[C]C([C])([C])C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,-3.932
[C]C(=NNC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-],-3.7248
[C]c1nn([C])c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC([C])([C])[C])cc1,-7.4604
[C]C1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,-4.4327
[C]CN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])N[C],0.4918
[C]CN(C[C])C(=O)n1cnc(S(=O)(=O)c2c([C])cc([C])cc2[C])n1,-5.1467
[C]CC(Nc1ncnc([C])c1Cl)c1ccc(OC(F)F)cc1,-3.997
[C]C(=NC#N)N([C])Cc1ccc(Cl)nc1,-1.7244
[C]c1cccc(C(=O)[O-])c1S(=O)(=O)[N-]C(=O)Nc1nc(OCC(F)(F)F)nc(N([C])[C])n1,-5.6798
[C]C([C])N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,-3.8121
[N]C1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)[O-])cn4-c3ccc(F)cc3F)CC12,-4.5296
[C]Oc1ccc2c(c1)c(CC(=O)[O-])c([C])n2C(=O)c1ccc(Cl)cc1,-5.5817
[C]N1CCCC1c1cccnc1,0.7898
[N]NC(=O)c1ccncc1,0.009
CN1C(=O)C(C)(C2=CCCCC2)C(=O)N=C1[O-],-2.7349
[C]Oc1ccc2nccc(C(O)C3CC4CC[NH+]3CC4C=C)c2c1,-3.0886
[C]c1cc([C])nc([N-]S(=O)(=O)c2ccc([N])cc2)n1,-2.2685
[C]n1c(=O)c2c(ncn2[C])n([C])c1=O,-0.966
[C]c1ncc(CO)c(CO)c1O,0.0293
[N]c1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1,-4.6026
[N]c1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O,-1.5406
Nc1ncn[nH]1,0.5225
[C]c1ncc(CO)c(C=O)c1O,0.3901
[N]c1ccc(S(=O)(=O)[N-]c2ncccn2)cc1,-3.5119
[N]c1ccc(S(=O)(=O)[N-]c2nccs2)cc1,-2.4248
[C]OP(=S)(O[C])SCc1nc([N])nc([N])n1,-3.069
[C]C([C])c1nnc([N-]S(=O)(=O)c2ccc([N])cc2)s1,-3.4141
[C]n1cnc2c1c(=O)[nH]c(=O)n2[C],-2.7372
[C]Oc1ccc2nccc(C(=O)C3CC4CC[NH+]3CC4C=C)c2c1,-5.0313
[C]CCCOc1cc(C(=O)NCC[NH+](C[C])C[C])c2ccccc2n1,-3.9126
[C]C(=O)c1cccs1,-0.9549
[N]c1nc([N])nc(-c2ccccc2)n1,-2.4942
[C]N([C])CCN(Cc1cccs1)c1ccccn1,-2.6383
[C]OC(=O)c1cccnc1,-0.4596
CC(N=O)C(C)N=O,-2.2868
CCC(C)N=O,0.0599
[N]C(=O)c1cccnc1,0.6121
[C]c1cnccn1,1.0263
[C]c1cc(OC(=O)N([C])[C])n(C([C])[C])n1,0.6752
[C]Oc1cc([N-]S(=O)(=O)c2ccc([N])cc2)nc(O[C])n1,-2.9565
[C]CNc1nc(Cl)nc(NC[C])n1,-4.3373
[C]C([C])Nc1nc(Cl)nc(NC([C])[C])n1,-4.4267
[C]CNC(=O)Nc1ncc([N+](=O)[O-])s1,-2.8578
CCC(C)C1(CC)C(=O)N=C([O-])NC1=O,0.1528
[N]c1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.9686
c1ncc2n[nH]nc2n1,-0.2319
[C]COP(=S)(OC[C])Oc1cnccn1,-2.338
O=c1ncnc2[nH][n-]cc1-2,-2.3788
[C]COP(=S)(OC[C])Oc1cc([C])nc(C([C])[C])n1,-3.8813
N#[N+]c1ccccc1,-1.4438
[C]COc1ccc2nc3cc([N])ccc3c([N])c2c1,-0.5802
[N]c1cccnc1,1.0263
[N]c1ccc(S(=O)(=O)c2cnc([N])s2)cc1,-2.805
[C]n1c(=O)c2c(ncn2CC(O)CO)n([C])c1=O,0.1172
Oc1nc(O)c2nccnc2n1,-2.1183
Nc1nc(=O)c2[n-]c(=O)c(=O)[nH]c2[nH]1,-5.1655
[C]N([C])c1ccc2cc3ccc(N([C])[C])cc3[nH+]c2c1,-2.5787
O=NC1C=CC(=NNC(=O)c2ccccc2)C=C1,-4.6835
[N]c1ccncc1,-0.0529
[N]c1ccccn1,0.9757
[C]c1csc([N-]S(=O)(=O)c2ccc([N])cc2)n1,-2.1293
CC(=O)C1CCOC1=O,0.1934
[C]c1ncc(CO)c(C[N])c1O,0.4731
[N]c1ccc(S(=O)(=O)[N-]c2ccnn2-c2ccccc2)cc1,-2.3213
O=NC1CCCCCC1N=O,-1.4249
[C]c1cc(N([C])[C])nc(Cl)n1,-1.2615
NC(N)=[NH+]CCS(=O)(=O)[O-],-0.6321
[N]NC(=O)c1cccnc1,-0.1372
Cc1cnc(=O)[nH]c1N,-0.5595
[N]c1cccc2nc3ccccc3cc12,-4.222
[C]c1cnc([N-]S(=O)(=O)c2ccc([N])cc2)nc1,-2.82
[C]Sc1nc2ccccc2s1,-3.1614
[C]n1ccnc1,1.0856
[C]c1cc([N-]S(=O)(=O)c2ccc([N])cc2)sn1,-1.0762
O=NC1C=CC(=O)C=C1,-1.5462
[C]N([C])c1nc(N([C])[C])nc(N([C])[C])n1,-3.3638
[C]Oc1cnc([N-]S(=O)(=O)c2ccc([N])cc2)nc1,-2.5843
[C]CNc1nc(NC[C])nc(O[C])n1,-1.7898
[N]c1ncc2nccnc2n1,-2.2979
[C]c1nn(-c2ccccc2)c([C])c1N=O,-3.7355
[C]c1nc([N-]S(=O)(=O)c2ccc([N])cc2)oc1[C],-2.2025
[C]Oc1cc(Cc2cnc([N])nc2[N])cc(O[C])c1O[C],-2.8608
[C]Sc1ncccn1,-0.402
[C]c1nc2c(c(=O)n([C])c(=O)n2[C])n1[C],-1.4493
[C]OCCCNc1nc(NC([C])[C])nc(S[C])n1,-2.9284
[C]OCCCNc1nc(NCCCO[C])nc(S[C])n1,-3.4792
[C]COc1nc(OC[C])nc(OC[C])n1,-1.4838
[C]CNc1nc(NC([C])([C])[C])nc(S[C])n1,-3.9847
[C]c1cc[n+]([O-])cc1,0.9621
[C]c1ccc[n+]([O-])c1,0.9621
[C]Nc1nc(NC([C])[C])nc(S[C])n1,-2.5656
[C]CCCn1cnc2c1c(=O)n([C])c(=O)n2[C],-1.8069
[C]N([C])P(=O)(N([C])[C])n1nc(-c2ccccc2)nc1[N],-3.0709
[S-]c1nnc(S)s1,-0.7552
[C]N([C])c1cc[nH+]cc1,-0.2062
CN=C([O-])Oc1cccc(C)c1,-1.803
[C]c1cc([N])n(-c2ccccc2)n1,-0.9376
[C]CCCn1c(=O)c2c(ncn2[C])n([C])c1=O,-1.6252
[N]C(=O)c1ccccn1,0.1685
[C]CNc1nc(NC([C])[C])nc(O[C])n1,-2.0696
[N]c1ccc2snnc2c1,-1.3045
N#C[S-],0.9178
CC(CN=O)N=O,-0.3462
[C]CN(C[C])C(=O)CSc1ccc(Cl)nn1,-1.7156
[N]c1ncnc2c1ncn2C1(CO)OC(CO)C(O)C1O,-1.5701
[C]CNc1nc(Cl)nc(NC([C])[C])n1,-3.8867
[C]CNc1nc(Cl)nc(N(C[C])C[C])n1,-4.0601
[N]c1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl,-2.7494
[C]NC(=O)Nc1nc2ccccc2s1,-4.2373
[C]CNc1nc(O)nc(NC([C])[C])n1,-4.5241
O=NC1C=CCCC1,-0.83505
[C]c1ncc2nccnc2n1,-0.1191
[C]c1ncnc2nccnc12,-0.4658
[C]c1ccc2nc3sc(=O)sc3nc2c1,-5.3698
[N]C([N])=Nc1nc2ccccc2s1,-2.4412
[C]COc1nc(C(Cl)(Cl)Cl)ns1,-3.3254
[C]c1nc([C])c(C(=O)[O-])cc1C(=O)[O-],-2.809
O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(N=Nc3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)ccc2c1,-0.8783
[C]c1nc2c(=O)n([C])c(=O)n([C])c2nc1[C],-1.3429
[C]COP(=S)(OC[C])Oc1nc(Cl)c(Cl)cc1Cl,-5.4956
[C]c1nc([C])c(Cl)c(O)c1Cl,-4.2834
NC1=NC2=NC=NC2C(C(F)(F)F)=N1,-3.1346
[C]CN(C[C])c1nc(NC([C])[C])nc(O[C])n1,-4.889
[C]Nc1nc(Cl)nc(NC([C])[C])n1,-2.8896
CCC(NC(N)=[NH2+])C(=O)[O-],-0.8608
CCCOC(=O)C(C)(C)O,-0.1649
[N]c1nc([N])nc(Cl)n1,-2.3849
[C]n1c(=O)c2n[se]nc2n([C])c1=O,-2.2994
[C]C([C])Cc1nnc([N-]S(=O)(=O)c2ccc([N])cc2)s1,-3.8226
[C]c1cc([C])c[n+]([O-])c1,0.9095
[N]Cc1ccccn1,0.966
[N]Cc1ccncc1,0.966
[C]CSc1nc(NC([C])[C])nc(NC([C])[C])n1,-4.2031
CCC(N=O)C(CC)N=O,-2.5525
[C]CCCc1c([C])nc(N([C])[C])nc1O,-2.2416
[C]CCCCCCCCCOC(=O)c1cccnc1,-3.1901
[C]Cc1nc2c(c(=O)n([C])c(=O)n2[C])n1[C],-1.5687
NC(=Nc1ccc2ccccc2c1)[NH+]=C(N)N,-2.5497
[C]n1cnc2nc(Cl)nc(N[N])c21,-1.1427
[C]OP(=S)(O[C])Oc1nc(Cl)c(Cl)cc1Cl,-4.831
[C]n1cnc2c1c(=O)n(CC(=O)[O-])c(=O)n2[C],-1.3769
[C]C([C])Nc1nc([N])nc(Cl)n1,-2.7063
[C]Oc1cc2nccnc2c([N])c1O[C],-1.7102
[C]CNc1nc(Cl)nc(NCC(=O)OC[C])n1,-2.9374
O=NC1=C(NO)CCC1,-1.9937
[C]CCCOC(=O)c1cccnc1,-1.8367
[C]Sc1ncnc2nccnc12,-2.365
[C]Oc1cc(C(Cl)(Cl)Cl)cc(Cl)n1,-4.3635
[C]CCOC(=O)c1cccnc1,-1.2403
[C]n1c([N+](=O)[O-])cnc1COC([N])=O,-1.8433
COC(O)C=C(C)O[PH](O)(OC)OC,0.4276
[N]c1c(S(=O)(=O)[O-])cc(Nc2ccc(S(=O)(=O)[O-])c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O,0.1956
[C]n1c(=O)c2nccnc2n([C])c1=O,-1.4598
[C]COC(=O)c1cn2nc(OP(=S)(OC[C])OC[C])cc2nc1[C],-4.9489
[C]CNc1nc(O[C])nc(N(C[C])C[C])n1,-2.9987
[C]COP(=S)(OC[C])Oc1cnc2ccccc2n1,-4.1322
[C]N([C])c1ncnc2nccnc12,-1.0216
[C]c1ccccc1Oc1cccnn1,-1.969
[N]NC(=O)c1nccs1,-0.6787
[C]Sc1ncc2nccnc2n1,-1.7561
[C]c1cnnc2c(O)cccc12,-2.6783
[C]c1nnc([N])nc1[C],-1.0939
CC1CCCC(N=O)C1N=O,-1.5916
CC1CCC(N=O)C(N=O)C1,-1.6622
CC(C)C1CCC(N=O)C(N=O)C1,-2.3903
O=NC1CCCCCCCCC1N=O,-2.5813
[C]COP(=S)(OC[C])Oc1cc(-c2ccccc2)on1,-5.2172
[C]C(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-3.7162
[C]Cc1nc2nc([N])nc([N])c2nc1C[C],-3.2671
[C]Oc1cc(NC(=O)c2cccnc2)c2ncccc2c1,-4.4461
[C]Oc1ccc2c(c1)c(CC(=O)[O-])c([C])n2C(=O)C=Cc1ccccc1,-5.5433
[C]CNc1nc(Cl)nc(NC([C])([C])C#N)n1,-3.151
[C]c1snnc1C(=O)[O-],-0.4598
[C]C([C])Nc1nc(Cl)nc(NC2CC2)n1,-3.5185
[C]c1nc(N([C])[C])nc(OC(=O)N([C])[C])c1[C],-1.9457
[C]n1c(=O)c2c(ncn2CCCO)n([C])c1=O,-0.1551
[C]COP(=S)(OC[C])Oc1cc([C])nc(N(C[C])C[C])n1,-4.9242
[C]CCCCCOC(=O)c1cccnc1,-2.6538
O=P([O-])(O)CN(CCCCCCN(CP(=O)([O-])O)CP(=O)([O-])O)CP(=O)([O-])O,-1.5161
[C]c1ncc2nc([C])c([C])nc2n1,-1.1442
[C]COP(=S)(OC[C])Oc1ncn(-c2ccccc2)n1,-4.00345
CC(=O)C(N=O)c1ccccc1,-2.3676
[C]NC(=O)N([C])c1nnc(C(F)(F)F)s1,-2.0584
[C]CNc1nc(NC([C])C[C])nc(O[C])n1,-2.5677
CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,-3.0256
S=c1[nH]cc2ncnc-2[nH]1,-2.5803
[C]CN(C[C])c1nc([C])cc(OP(=S)(O[C])O[C])n1,-4.34165
[C]Oc1ncnc2nccnc12,-1.113
[C]N(CCO)c1nc2c(c(=O)n([C])c(=O)n2[C])n1[C],-0.6488
[N]c1nc([N])c([O-])c(O)n1,-1.6978
[C]NC(=O)N([C])c1nnc(C([C])([C])[C])s1,-1.9788
CN(C)C([O-])=[NH+]c1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,-4.3258
[C]N1C(C(=O)Nc2ccccn2)=C([O-])c2ccccc2S1(=O)=O,-4.1586
[N]C(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-0.2355
[N]c1cc(N2CCCCC2)nc([N])[n+]1[O-],-1.9801
[C]c1ccc2c([N+](=O)[O-])ccc([O-])c2n1,-3.9598
[C]Cn1c(=O)c2c(ncn2[C])n([C])c1=O,-0.719
[C]CCCc1c([C])nc(NC[C])nc1OS(=O)(=O)N([C])[C],-4.1579
[C]COP(=S)(OC[C])Oc1nc(Cl)n(C([C])[C])n1,-3.48885
CN(C([O-])=[NH+]C(C)(C)c1ccccc1)c1ccccc1,-3.3495
[C]C([C])([C])C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.6137
[C]CCCCOC(=O)c1cccnc1,-2.3776
[C]c1nc2c(=O)[nH]c(=O)n([C])c2nc1[C],-2.1129
[C]n1c(C([N])=O)c(C([N])=O)c2ccccc21,-1.8184
[C]c1nn(-c2ccccc2)c([N])c1[C],-1.6704
[C]CCCSC(=Nc1cccnc1)SCc1ccc(C([C])([C])[C])cc1,-5.5712
[C]OC(CN([C])C(=O)[N-]c1nnc(C([C])([C])[C])s1)O[C],-1.8678
[C]Cn1cc(C(=O)[O-])c(=O)c2cnc(N3CC[NH2+]CC3)nc21,-2.974
CC(Oc1ccc2ccccc2c1)C([O-])=Nc1ccccc1,-5.5894
[C]OCCOc1c(O[C])cc(Cc2cnc([N])nc2[N])cc1O[C],-2.101
[C]C([C])([C])C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,-4.8292
[C]CCn1cnc2c1c(=O)n(CCCCC([C])=O)c(=O)n2[C],-0.9811
[C]N1CC(O)N(c2nnc(C([C])([C])[C])s2)C1=O,-1.8773
[C]CCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,-5.4025
[C]N([C])C(=O)Nc1cc(C([C])([C])[C])on1,-2.4272
[C]c1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c([C])nn2[C])cc1,-6.8946
[N]c1nc2c(ncn2COCCO)c(=O)[n-]1,-2.1431
[C]CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-3.4929
[C]CC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-3.613
O=S(=O)([O-])c1cnc[nH]1,0.1304
[C]c1c(Cl)cc(-c2ccc(O)nn2)cc1Cl,-5.5375
[C]CCn1c(=O)c2c(ncn2[C])n([C])c1=O,-1.2082
[C]COC(=O)C([C])Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,-5.5866
[C]CCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,-4.0445
[C]C(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,-5.8031
[C]COC(=O)CNc1nc(Cl)nc(NC([C])[C])n1,-2.5622
[C]CCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,-1.4419
[N]c1c(Cl)c(F)nc(OCC(=O)[O-])c1Cl,-3.4475
[C]OC(=O)C([C])Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,-4.6064
[C]CCCOC(=O)C([C])Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,-5.50855
[C]CCc1nnc([N-]S(=O)(=O)c2ccc([N])cc2)s1,-3.3075
[C]c1nn([C])c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,-2.6514
NC(=O)C(N=O)C(N)=O,-0.0384
O=[n+]1[n-]c(-n2ccnc2)nc2ccc(Cl)cc21,-3.8624
[C]N(C(=O)COc1nc2ccccc2s1)c1ccccc1,-4.8727
CC(C)(N=C([O-])C(Br)C(C)(C)C)c1ccccc1,-4.9455
[C]C([C])([C])C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,-4.5619
[C]COP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OC[C],-4.0017
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1C([O-])=Nc1cccc(Cl)c1Cl,-4.5051
[C]C(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)[O-],-6.0604
[C]COC(=O)C([C])Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,-6.06295
[C]CCCCCNC(=O)c1cccnc1,-2.5221
[C]OC(=O)c1sccc1S(=O)(=O)[N-]C(=O)Nc1nc([C])nc(O[C])n1,-2.2379
[C]CCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,-4.2668
[C]C([C])C1([C])N=C(c2ncccc2C(=O)[O-])NC1=O,-1.364
[C]C([C])C1([C])N=C(c2nc3ccccc3cc2C(=O)[O-])NC1=O,-3.539
[C]CCCCCC([C])OC(=O)COc1nc(F)c(Cl)c([N])c1Cl,-6.6107
[C]CCCCCCCNC(=O)c1cccnc1,-3.0081
[C]CCCCCCCCNC(=O)c1cccnc1,-3.1398
[C]CCCCCCCCCCNC(=O)c1cccnc1,-3.0266
[C]CCCCCCCCCCCNC(=O)c1cccnc1,-3.2078
O=NC1C=CC(N=O)c2ncccc21,-3.7998
[C]CC([C])(C[C])c1cc(NC(=O)c2c(O[C])cccc2O[C])on1,-5.3694
[C]c1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c([C])c3Cl)c([C])nn2[C])cc1,-6.5209
[C]OC(=O)c1ccccc1CS(=O)(=O)[N-]C(=O)Nc1nc(O[C])cc(O[C])n1,-3.534
[C]C([C])([C])C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,-4.5403
[C]C([C])([C])C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,-4.9115
[NH3+]CCCCC([NH2+]C(CCc1ccccc1)C(=O)[O-])C(=O)N1CCCC1C(=O)[O-],-0.6212
Cc1c(Cl)ccc(OC(C)C([O-])=Nc2ccccc2)c1Cl,-7.0057
[C][Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,-3.7665
[C]OC(=O)c1ccccc1S(=O)(=O)[N-]C(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,-5.152
[C]OCC([C])N(C(=O)CCl)c1c([C])csc1[C],-2.3614
CC(O)[C-]([N+](=O)[O-])[N+](=O)[O-],0.0789
CC1(O)CCC(C)(O)CC1,-0.615
[C]Cc1nc2cnc(O)nc2nc1C[C],-2.2644
[C]COC(=O)c1cnn([C])c1S(=O)(=O)[N-]C(=O)Nc1nc(O[C])cc(O[C])n1,-4.4561
[C]C(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,-3.3189
[C]Oc1ccsc1CN(C(=O)CCl)c1c([C])cccc1[C],-4.4689
[C]COc1nc(N[C])nc(NC(=O)[N-]S(=O)(=O)c2ccccc2C(=O)O[C])n1,-5.3828
[C]Oc1nsc([N])n1,-1.2427
[C]COc1nsc([N])n1,-0.6514
[C]CCCCCCCCOC(=O)c1cccnc1,-3.0958
[C]c1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,-3.8248
[C]c1nc2cncnc2n([C])c1=O,-1.489
[C]CCCCC([C])OC(=O)COc1ccc(Cl)c2cccnc12,-5.7553
[C]CCc1ncnc2c(O)cccc12,-2.9206
[C]CCCCCCOC(=O)c1cccnc1,-2.7429
[C]COc1ccc(NC([C])=O)c2cccnc12,-1.5171
[C]OC(=O)c1ccccc1S(=O)(=O)[N-]C(=O)N([C])c1nc([C])nc(O[C])n1,-3.8981
[C]n1c(=O)cnc2cncnc21,-0.9089
[C]Oc1ncc2nccnc2n1,-1.113
[C]n1c(=O)ncc2nccnc21,-1.3713
[C]COC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,-5.6516
[C]c1cnc(C2=NC(=O)C([C])(C([C])[C])N2)c(C(=O)[O-])c1,-2.0911
[C]C(Oc1ccc(Oc2ncc(Cl)cc2F)cc1)C(=O)OCC#C,-4.9417
[N]S(=O)(=O)c1cc2c(s1)SCCC2=O,-3.5517
[C]CCc1nc([N])c(C[C])c(CC[C])n1,-2.5132
[C]C#Cc1cc([C])nc(Nc2ccccc2)n1,-4.8575
[C]C([C])=NOCCOC(=O)C([C])Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,-5.8479
[C]COC(=O)CSc1nc(C([C])([C])[C])nn1C(=O)N([C])[C],-2.861
[C]C(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)[O-],-3.092
[C]OCc1cnc(C2=NC([C])(C([C])[C])C(=O)N2)c(C(=O)[O-])c1,-1.84
[C]OC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC([C])[C],-5.2002
[C]Oc1ccc(C(=O)c2csc(S([N])(=O)=O)c2)cc1,-4.4733
[N]S(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1,-2.8612
[C]c1ccc(C(=O)c2csc(S([N])(=O)=O)c2)cc1,-4.4492
[N]C(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,-5.6635
[C]Cc1nn([C])c(C(=O)NCc2ccc(C([C])([C])[C])cc2)c1Cl,-5.1086
[C]C(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1,-5.0303
[N]c1c(S(=O)C(F)(F)F)c(C#N)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,-5.3619
[C]Oc1cc(O[C])nc(NC(=O)[N-]S(=O)(=O)c2c(-c3nnn([C])n3)cnn2[C])n1,-2.6066
[C]C([C])([C])c1ccc(CCOc2ncnc3ccccc23)cc1,-6.1439
[C]c1cc(C2CC2)nc(Nc2ccccc2)n1,-4.2388
[C]Oc1cc(O[C])nc(N=C([O-])NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,-4.7886
[C]CS(=O)(=O)c1cccnc1S(=O)(=O)[N-]C(=O)Nc1nc(O[C])cc(O[C])n1,-4.6349
[C]C1=NNC(=O)N(N=Cc2cccnc2)C1,-2.8745
[C]C1([C])CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,-4.3288
[C]C([C])C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,-4.6828
[C]COc1ccccc1OS(=O)(=O)NC([O-])=Nc1nc(O[C])cc(O[C])n1,-4.1853
[C]c1nc(C(F)(F)F)c(C([O-])=Nc2c(Br)cc(OC(F)(F)F)cc2Br)s1,-5.5186
[C]OC=C(C(=O)O[C])c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,-4.8276
CN=C([O-])C(=NOC)c1ccccc1Oc1ccccc1,-3.3466
[C]SC(=O)c1cccc2nnsc12,-4.4363
[N]S(=O)(=O)c1ccc(SCCCCO)s1,-1.4587
[C]ON=C([C])c1cccc(Oc2nc(O[C])cc(O[C])n2)c1C(=O)O[C],-3.6037
[C]Oc1cc(O[C])nc(N=C([O-])NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,-6.3943
[C]Oc1cc(O[C])n2nc(S(=O)(=O)Nc3c(Cl)ccc([C])c3Cl)nc2n1,-3.3204
[C]S(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,-4.7631
[C]CS(=O)(=O)c1nc2ccccn2c1S(=O)(=O)[N-]C(=O)Nc1nc(O[C])cc(O[C])n1,-4.4191
[C]c1cc([C])nc(NC(=O)[N-]S(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,-3.893
[C]COc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3C(=O)O[C])nn12,-4.4292
[C]C([C])OC(=O)c1cc(-c2nn([C])c(C(F)(F)F)c2Br)c(F)cc1Cl,-6.9227
Clc1cc(-c2c(Cl)cccc2Cl)cc(Cl)c1Cl,-7.92
NC1=CC=C(c2ccc(N)cc2)CC1(Cl)Cl,-4.92
O=C(CCl)Nc1ccccc1,-1.4
CCN1c2ncccc2C(=O)N(C)c2c(C)cc(OC)nc21,-4.11
COC1=CC23CCc4ccc(OC)c(O)c4C2(CC[NH+]3C)CC1=O,-1.87
COC(=O)C1C(c2ccc(C)cc2)CC2CCC1[NH+]2C,-3.04
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,-3.67
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1[NH+]2C,-3.32
Cc1ccc2c(c1)C(=O)Nc1cc(N)ccc1O2,-4.87
